source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
YAN Foods,,2019-10-11 11:20:00,"Review ""sương sương"" đồ ăn Singapore cho ai đang đói, nhìn món nào cũng phô mai là thấy đã rồi :v Cre: Si Thanh Official",54,50,1,2,1,,,5 bình luậ,1202868146563194,/story.php?story_fbid=1202868146563194&id=468036033379746
YAN Foods,,2019-10-11 11:00:38,"🐄ＨＡＰＰＹ ＳＴＥＡＫ 🐄 🏡: 273 Bàu Cát,Phường 12, Quận Tân Bình ⏱Giờ mở cửa: 9:30-22:30 -Được hôm nhỏ bạn mời đi ăn tối nên phải tranh thủ cơ hội ăn sang một bửa 😆 và bảo quyết định ăn tối ở ""Happy Steak"" . Bảo có gọi Top Blade Au bao gồm ba phần vị khác nhau(150g/99k),Mì ý xúc xích sốt bơ cay(59k),Súp bí đỏ (25k),Salad cá hồi (79k),Bánh trứng cà phê(25k)... -Top Blade Au : thịt bò mềm ,thơm, ăn chung với nước sốt khá vừa miệng sốt thì có 3-4 loại gì đó bảo chọn vị takoyaki *ai thích ăn vị ngọt thanh thì chọn sốt này nhé * ngoài ra còn có khoai tây nghiền và rau củ xào để ăn kèm bảo siêu thích khoai tây nghiền ở đây làm rất ngon béo ,mịn không có bị lợn cợn ăn chung với steak giúp kích thích vị giác vô cùng. -Súp bí đỏ: súp mịn,thơm, có vị béo của sữa ,vị ngọt của bí ăn kèm là bánh mì nướng tuy nhiên bảo thấy hơi nhạt nếu đậm đà xíu nửa sẽ ngon hơn -Salad Cá hồi : Salad được trộn dầu giấm khá vừa ăn , thịt cá hồi được áp chảo rất thơm,thịt mềm,ngọt ăn cùng bánh mì vụn giòn khá ngon -Mì ý xúc xích sốt bơ cay: nước sốt nêm nếm vừa ăn ,mì ý thì được trụng vừa phải còn độ dai ko bị bở ,ăn với xúc xích đức cũng khá ổn  -Ngoài các món chính trên món bánh trứng ,với nước ở đây cũng ngon lắm,về giá cả bảo thấy rất ok không quá mắc . ai fan steak thì save lại nhen 😊😊 ⭐️Rate: 8/10 ©️Bảo Bảo #mammamsaigon",150,133,,16,1,,,14 bình luậ,1203366226513386,/story.php?story_fbid=1203366226513386&id=468036033379746
"YAN Foods,Dalat Tasty",Dalat Tasty,2019-10-10 11:14:43,Lập team đi sống ảo hông mấy đứa 😍🔖 TỔNG HỢP CÁC QUÁN CAFE HOT NHẤT ĐÀ LẠT  Lưu liền tay bà con ơi!!!!!! Cập nhật liên tục mỗi ngày luôn nhaaaaaa. 😎,80,73,1,6,,,,17 bình luậ,1202874379895904,/story.php?story_fbid=1202874379895904&id=468036033379746
YAN Foods,,2019-10-10 20:00:01,Tình yêu với đồ ăn là vô bờ bến 😆 #YANFoodsviral,"1,2K",980,220,40,2,2,,96 bình luậ,1201887353327940,/story.php?story_fbid=1201887353327940&id=468036033379746
YAN Foods,,2019-10-10 19:30:01,"✨Ốc Chảo giá CHỈ 10K giật tít thò lò???? Đạo ốc đâuuuu, mng tranh thủ hôm nay với mai (10/10) đi ăn liền kẻo bỏ lỡ kèo thơm này nè :)))) Giảm 50% với giá gốc luon á nên có nhiều loại chỉ có 10k 1 chảo thoi 🐚Không phải là làm cái chảo to r múc ra đâu mà order tới đâu là làm tới đó trong chiếc chảo nhỏ xinh đó nên nóng hổi ngon lành. Cũng khá tươi và nhiều loại sốt lẫn ốc để lựa nè. Thấy sốt nào cũng ok hết á. Nào là sốt tiêu, tứ xuyên, bơ cay, bơ tỏi, tomyum, sate,... Đang giảm giá mà chất lượng v là đủ ưng ròi, được thử đủ loại đủ vị mà k lo tiền bay cái vèo :))) 🌾Nêm nếm ổn vị nào ra vị đó nhưng k phải xuất sắc hay gì nè 🍻Buồn tình hay dỗi hờn gì đó quá thì xuống tham gia “ uống rượu đập chén” only 5k cho hả dạ nha :)))) •••••••••• Menu hình cuối 🏠Nhất Nhất BBQ 118 Thăng Long q Tân Bình 🕰16-23h30 ©️Huyền Hà #mammamsaigon",655,622,2,23,7,1,,216 bình luậ,1202587669924575,/story.php?story_fbid=1202587669924575&id=468036033379746
YAN Foods,,2019-10-10 19:20:00,"GÁNH TÀU HỦ ""CHỨA CẢ THANH XUÂN"" SINH VIÊN LÀNG ĐẠI HỌC Chỉ có 6k/ly thôi mà ta nói ngon xuất sắc luôn 😍 Ai chưa biết thì lưu lại chiều tan học rủ đứa bạn thân đi ăn nè 😜",65,62,,3,,,,15 bình luậ,1202786393238036,/story.php?story_fbid=1202786393238036&id=468036033379746
YAN Foods,,2019-10-10 17:30:00,"Giới thiệu mọi người một quán ăn vặt NGON - BỔ - RẺ ở Gò Vấp 💁🏻 • Trong hình là mình gọi 1 phần gà cay phô mai, 1 khoai tây chiên, 1 ly sữa chua nếp cẩm, 1 dĩa plan mà tổng chỉ = 105k lại còn được free them đĩa hạt hướng dương mà no quá mình không đụng tới luôn 😂 • Phần gà cay phô mai (55k) ăn rất ổn, thịt ức nhưng không quá ngán đâu ạ, phômai thì thơm béo ngậy. Với bạn nào ăn nhạt thì mình thấy sốt hơi mặn và cay hơn bình thường đó 👍 • Khoai tây chiên (20k) nhiều và ngon hơn mong đợi. • Sữa chua nếp cẩm (15k) siu ổn áp luôn, ngon, thơm, béo quá trời. 1 ly to ăn no quên đường về . Bên cạnh đó còn có quá trời loại chè và cả loại nếp khác luôn • Quán hơi nhỏ khoảng 10 bán nhưng khong gian khong quá chật. Mình tháy học sinh sinh viên và cả mấy gia đình cũng tới ăn. Nếu ai lươi thì đặt trên now ship tới phẻ reeee :3 Địa chỉ : Sữa chua nếp cẩm - gà cay Minh Hà - 200 Nguyễn Oanh , p.17 , Q. Gò Vấp (13h~21h30) ©️Phạm Hồng Nguyên #mammamsaigon","1,4K","1,3K",10,77,1,2,,301 bình luậ,1202592669924075,/story.php?story_fbid=1202592669924075&id=468036033379746
YAN Foods,,2019-10-10 16:18:54,"Ngoài kem bơ cô Vân, ai đến Đà Nẵng nhất định phải thử MÍT TRỘN BÀ GIÀ nha 😍 Phải nói là đỉnh của đỉnh luôn ấy 😮",98,93,,3,2,,,20 bình luậ,1202756313241044,/story.php?story_fbid=1202756313241044&id=468036033379746
YAN Foods,,2019-10-10 15:00:19,Có ai biết chỗ nào ăn hải sản ở Sài Gòn ngon hông chia sẻ với nhau nè 🤪 #mammamsaigon,497,454,1,39,3,,,54 bình luậ,1202685633248112,/story.php?story_fbid=1202685633248112&id=468036033379746
YAN Foods,,2019-10-10 11:30:00,"Có bạn nào thích HẸ k nhỉ? 🤣🤣 Team Hẹ dơ tay🙌 . 📍Bánh canh hẹ Phú Yên - 435 Trần Xuân Soạn, Quận 7 . Từ ngày phát hiện được quán này ở q7 thì mỗi khi thèm bánh canh hẹ (hay bánh cuốn hay là bún khô) thì mình k cần phải chạy tuốt qua Phú Nhuận để ăn nữa 😁 tiện ghê luôn. Ở đây có bánh canh hẹ, bánh cuốn, bún khô, bánh bèo (mini) tất cả đều là nguyên liệu từ quê nhà Phú Yên gửi vào hết nên rất đúng chất của Phú Yên luôn. Bánh canh (20k) thì ngọt ngọt thanh thanh của nước lèo, sợi bánh mềm, thơm mùi hẹ. Bánh cuốn (10k) chấm cùng nước mắm đậu phộng rất thơm ngon. Với cô chủ cũng rất là thân thiện, vui vẻ nữa, cứ sợ mình ăn thiếu nên hay cho thêm đồ ăn lắm 😁. Quán mở cả ngày nên có dịp thì mọi người ghé ủng hộ cô nha (Hình cuối có một con ruồi đậu trên bánh cuốn, mình thấy đôi khi có 1 2 con thì cũng k sao, chứ nhiều quá thì cũng ớn ớn, mà thấy vậy chứ quán sạch sẽ lắm, cô cũng có mang bao tay sạch sẽ nữa). . ⏰ Mở cả ngày 💰 10-20k ©️Nguyễn Xuân Chính #mammamsaigon",166,155,2,8,,,1,25 bình luậ,1202589796591029,/story.php?story_fbid=1202589796591029&id=468036033379746
"YAN Foods,YAN News",YAN News,2019-10-10 10:38:17,"ĐÃ VẬY NHIỀU NGƯỜI VIỆT CÒN GHÉT ĂN LÁ NÀY NỮA CHỨ  😂KẺ ĂN KHÔNG HẾT, NGƯỜI LẦN CHẲNG RA 😂",21,18,2,1,,,,Bình luậ,1202585616591447,/story.php?story_fbid=1202585616591447&id=468036033379746
"YAN Foods,Dalat Tasty",Dalat Tasty,2019-09-27 09:45:56,Biết bao giờ mới khám phá hết Đà Lạt đây 😆TỔNG HỢP CÁC QUÁN CAFE SỐNG ẢO ĐÀ LẠT (PART 1) ©️AT Dương #DalatTasty,53,52,1,,,,,Bình luậ,1202575803259095,/story.php?story_fbid=1202575803259095&id=468036033379746
"YAN Foods,Châu Trần,Măm măm Sài Gòn!!!","Châu Trần,Măm măm Sài Gòn!!!",2019-10-10 10:13:57,"Nhìn mâm chè mà muốn trầm cảm nhẹ luôn đó 😆😆😆DÙ MẶT CÓ NHƯ MÂM CHÈ THÌ CŨNG PHẢI THỬ QUA CHÈ MÂM NHA CÁC BẠN ƠI! 😍😍😍 Chết chìm trong sự ngọt ngào 16 món chè với giá chỉ khoảng 100k/5 người 🤠🥰 Tự nhiên bữa trước thèm ngọt đăng group hỏi thử thì thấy nhiều bạn cmt khen chè mâm Khánh Vy nên mình quyết định lượn lờ qua ăn thử xem thế nào 🙏🏻 Quán chè lề đường thôi, nằm kế bên chung cư Ngô Gia Tự • Nói về giá cả trước nhé. Nếu bạn mua chén lẻ là 6k/chén, còn mâm 16 món thì chỉ 102k  • Lúc đầu tới thì mình cũng nghĩ là những loại chè đậu thôi. But no 😆 Ngoài chè đậu đỏ, xanh, đen thì có chè mè đen mịn béo, chè chuối, chè bắp thơm thơm,... và có cả bánh flan, rau câu dừa cho mấy bạn ăn sợ ngấy 😋😋😋 • Về hương vị, chè không quá ngọt. Vị nào vị đó ra rõ ràng. Tuy nhiên là chè nóng, nên khuyến cáo nếu bạn đi đông thì ăn mỗi bạn tầm 2-3 chén thôi nhé vì dễ bị ngấy á.😂😂 Có nhiều người trên mạng chê dơ thì theo mình thấy đúng là chỗ bán chè tường có hơi ám khói đen nên nhìn cũ kỹ. Tuy nhiên bàn ghế và khu bán không có ruồi bâu hay gì đâu, với một quán ăn lề đường như vậy là ok r mấy má  Quán cũng có bán mang về nha. ❤️❤️❤️ Điểm: 9/10 Địa chỉ: Chè Khánh Vy - 242B Sư Vạn Hạnh, Quận 10 #mammamsaigon",138,127,3,3,4,1,,57 bình luậ,1202568019926540,/story.php?story_fbid=1202568019926540&id=468036033379746
YAN Foods,,2019-10-09 21:20:00,TÔM CÀNG KIỂU MỸ CHỈ 29K: TIN ĐƯỢC KHÔNG? Cùng xem qua với 29k thì món món tôm càng này sẽ có gì nhé 😮,116,104,1,9,2,,,13 bình luậ,1202028676647141,/story.php?story_fbid=1202028676647141&id=468036033379746
YAN Foods,,2019-10-09 20:00:01,Thèm được nghe câu này lâu lắm rồi 🤣,"2,3K","1,8K",501,21,4,1,1,687 bình luậ,1200823386767670,/story.php?story_fbid=1200823386767670&id=468036033379746
YAN Foods,,2019-10-09 19:30:16,"MÌ TRỘN LÒNG ĐÀO TÊN LỬA 🚀🚀🚀 Thấy khá nhiều bạn review rồi , nhưng mình cũng chưa có dịp thử , sau lần đến hụt ở chi nhánh Nguyễn Văn Cừ ( giờ mình mới biết chi nhánh Nguyễn Văn Cừ chỉ để giao hàng online từ 11:00 đến 15:00 thui , những bạn nào muốn ngồi lại quán thì đến chi nhánh Tên Lửa nha 😢😢). Tuần rồi mình với đứa bạn quyết định lặn lội xuống chi nhánh Tên Lửa để dùng thử xem có ngon như các bạn review hay không . ✔️Về không gian quán : khá rộng rãi thoáng mát , không gian sạch sẽ 👍🏻👍🏻  ✔️Nhân viên : nhiệt tình , nhanh nhẹn ,  có điều quán bán đông nên hơi lâu xíu , cái này có thể thông cảm được 👍🏻👍🏻 ✔️Vô phần chính nè : mình gọi món best seller của quán là mì trộn đặc biệt tên lửa 🚀 . Nhìn cái tô thì thấy hơi nhỏ nhưng bên trong topping khá nhiều như heo quay , xá xíu , tai heo , phá lấu , đùi gà mắm tỏi và kèm theo một chén soup trứng lòng đào . Mì trộn hơi nhạt ăn với topping đậm gia vị nữa mình thấy khá ổn , riêng chén soup mình thấy nước lèo hơi mặn so với mình 😅😅 nhưng nói chung vẫn ổn nha .  Ngoài món mì trộn đặc biệt tên lửa thì mình có gọi thêm mì trộn bò lúc lắc và trứng cuộn . Hai món này là món mới của quán với đưa vào menu nè . Ngoài món trứng cuộn nhân bên trong là xúc xích mình thấy món này khá đơn giản không quá đặc sắc , Thì mình thích món mì trộn bò lúc lắc hơn . Thịt bò mềm ướp hơi đậm gia vị, trộn lên ăn kèm với mì mình chén hết veo trong vòng một nốt nhạc :)) một phần mình thấy cũng nhiều thịt bò nữa 👍🏻 mình nghĩ sắp tới chắc món này cũng chuyển vào danh sách best seller của quán nè 😂  Các bạn đến đây nhớ gọi trà tắc uống kèm nha . Không hiểu sao li trà tắc chất lượng quá trời luôn vừa đậm trà vừa đậm tắc mà chỉ có 12k mà mình uống nhanh quá quên chụp mất tiu 😂😂😂 💵 12k - 60k 🏠 Tên Quán : MÌ TRỘN TÊN LỬA 📍 Địa chỉ :  - 31 Đường 21B F Bình Trị Đông B , Q Bình Tân - 119/22 Nguyễn Văn Cừ F2 Q5 ( chi nhánh này chỉ bán online từ 11:00 đến 15:00 thôi nha các bạn ) ©️Kim Ngânn #mammamsaigon",374,349,2,21,1,,1,55 bình luậ,1200806006769408,/story.php?story_fbid=1200806006769408&id=468036033379746
YAN Foods,,2019-10-09 19:20:00,"KEM BƠ CÔ VÂN 1 NGÀY BÁN SẠCH 100KG: CHƯA ĂN LÀ CHƯA PHẢI ĐẾN ĐÀ NẴNG Có dịp đến Đà Nẵng mà chưa thử ghé thăm ""Bà Tổ Kem Bơ"" cô Vân là thiếu sót cực kì lớn luôn đó! Lưu lại ghé ăn thôi nè cả nhà ơi 😜",1K,1K,3,54,18,2,,263 bình luậ,1201864569996885,/story.php?story_fbid=1201864569996885&id=468036033379746
YAN Foods,,2019-10-09 17:30:58,"🐥SUNGA.SG  CÓ MỘT MÓN SỤN GÀ CHẤM SỐT NẰM Ở QUẬN GÒ VẤP, BẠN ĐÃ THỬ CHƯA🤤🤤 *Bề ngoài quán này là trà sữa Good tea, nhưng bên trong quán có bán cả sụn gà và trà sữa nữa 🤣. *Sụn gà vừa (60k) : Nhìn là vừa dị thoi, nhưng thật ra nó nhiều lắm á, phần cơ bản sẽ có thêm loại sốt mình chọn sốt tiêu đen và mua thêm vài loại sốt nữa. Mỗi loại sốt chỉ có 5k thôi hà 😱  ——- Sốt tiêu đen: sốt này nó nồng và thơm mùi tiêu đen, nhưng không có cay đâu,the the, vị khá đậm đà  4/5 ⭐️ ———Sốt me : chua chua, ngọt ngọt 3/5 ⭐️ ———Phô mai cay : Với những bạn thích chút béo nhẹ và the the thì nên chọn sốt này, ăn hay ho lắm 4/5 ⭐️ ———Còn một sốt nữa nhưng mình không nhớ nữa=)). Tóm lại món này ăn khá lạ, nhưng ngon và đáng tiền với những bạn ngán ăn gà viên và thích ăn những món nhai sật sật 😚 *Ngoài ra ở đây còn có bán trà sữa,hồng trà các kiểu, cơm với sụn gà nữa. Quá đủ đầy cho cuộc chơi vừa ăn vừa uống 🤣 *Quán khá rộng rãi, bên trên có lầu và máy lạnh. Mình có up menu ở cuối cho mấy bạn tham khảo ý ❤️  🏠102 đường số 9, quận Gò Vấp, tp HCM ©️Pika Chuchu #mammamsaigon",551,512,1,33,3,2,,106 bình luậ,1201068196743189,/story.php?story_fbid=1201068196743189&id=468036033379746
